Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
"Micronesia, Fed. Sts.",FSM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,2.8,2.9,2.9
"Micronesia, Fed. Sts.",FSM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,2.7,2.7,2.7
"Micronesia, Fed. Sts.",FSM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,2,2,2
"Micronesia, Fed. Sts.",FSM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,2.5,2.33333333333333,2.33333333333333
"Micronesia, Fed. Sts.",FSM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,2.5,2,2
"Micronesia, Fed. Sts.",FSM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,2,2,2
"Micronesia, Fed. Sts.",FSM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,3,3,3
"Micronesia, Fed. Sts.",FSM,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.74092685650476,7.42734122712594,4.00801603206413,8.14065510597301,-0.534521158129181,7.08399978522705,-3.11154355520014,-3.23126562151027,2.16055491953378,-0.163398778784355,-2.05968816014273,-2.55962254522582,0.961957557210781,2.53056175571767,2.05058718765896,0.433664981552965,0.646725949878729
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1969.00937807558,2062.3944722526,2089.80683396911,2205.02903067197,2149.40140530813,2269.5868617895,2183.01459804708,2294.73800351336,2352.63933994939,2360.17398687386,2324.51655569141,2278.00116589057,2311.30543226245,2378.1192216459,2431.46038101554,2442.68970130439,2454.83090154373
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1928.76644070964,2020.24291497976,2047.09501834102,2159.96228484563,2105.47158603393,2223.20067239775,2138.39778681381,2247.83777095232,2304.55571035552,2311.93636292749,2277.00770418548,2231.44300356833,2264.06659186902,2329.51483004114,2381.76579402652,2392.76560762126,2404.65866401414
"Micronesia, Fed. Sts.",FSM,GDP per capita (current LCU),NY.GDP.PCAP.CN,1528.0646936085,1682.18623481781,1756.20242180413,1908.84862945823,1909.35063220721,2065.00415724745,2019.95277310956,2247.83777095232,2352.63933994939,2393.80055071862,2434.80628732652,2500.90568587721,2668.81050557273,2838.4488414008,3000.15005484138,3154.51386221773,3235.18334315155
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,1528.0646936085,1682.18623481781,1756.20242180413,1908.84862945823,1909.35063220721,2065.00415724745,2019.95277310956,2247.83777095232,2352.63933994939,2393.80055071862,2434.80628732652,2500.90568587721,2668.81050557273,2838.4488414008,3000.15005484138,3154.51386221773,3235.18334315155
"Micronesia, Fed. Sts.",FSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.32862265371882,4.74274501771528,1.32915221046757,5.51353334815259,-2.52276158681154,5.59157801723589,-3.81445033895538,-3.01244070961521,2.52322209975058,0.320263577868957,-1.51079672010471,-2.00107801714481,1.46199514164249,2.89073821446637,2.24299769684049,0.461834392882963,0.497042265861694
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,2763.05464475805,2894.09928125906,2932.56626582905,3094.2542848522,3016.19362635568,3184.84644612426,3063.36206006486,3220.14032523671,3301.39161756606,3311.96477247995,3261.92771732629,3196.65399883972,3243.38892499788,3337.14680809657,3411.99893414236,3427.75671870503,3444.79411836791
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1789.73974866675,1936.97498971458,2007.47871244763,2168.56958506882,2158.86141257798,2327.12760579482,2279.24093558826,2781.21790179462,2942.84967140178,3043.03123747599,3076.59556434242,3073.92856084077,3142.87472831103,3272.87025998669,3411.99893414236,3487.6836831377,3558.08914749464
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,147200000,166200000,178100000,198400000,202500000,222103587.136907,218845723.344236,239563310.439243,249845592.623945,252991205.003248,255890836.379155,261339642.362797,277510922.800969,294117230.497109,310287519.271915,326160960.784002,335000000
Moldova,MDA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,3,3,3,3,3,3,3.5,3.5,3.5
Moldova,MDA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,3.5,3.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Moldova,MDA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,3.66666666666667,3.5,3.83333333333333,3.8,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333
Moldova,MDA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,3,3,3,3.5,3,3,3,3,3.5
Moldova,MDA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,3.5,3.5,4,4,4,4,4,4,4
Moldova,MDA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,3.2,3.2,3.4,3.5,3.4,3.4,3.5,3.5,3.6
Moldova,MDA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,4,4,4,4
Moldova,MDA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,3.8,3.9,3.9,3.9,3.9,4,4.1,4.1,4
Moldova,MDA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,3.5,4,4,4,3.5,3.5,3.5,4,4.5
Moldova,MDA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,4.5,5,5,5,5,5,5,5,4.5
Moldova,MDA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,3.5,4,4,4,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4
Moldova,MDA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,3.33333333333333,4,4,4,3.66666666666667,3.66666666666667,3.66666666666667,3.83333333333333,4
Moldova,MDA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,3,4,4,4,4,4,4,4,4
Moldova,MDA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Moldova,MDA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
Moldova,MDA,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,13.31,,,,,7.85,10.73,2.51,1.33,1.44,1.18,0.73,,,
Moldova,MDA,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,4.53,,,,,1.65,2.91,0.42,0.21,0.26,0.06,0.08,,,
Moldova,MDA,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,39.15,,,,,28.82,35.13,11.11,6.61,6.91,7.11,4.35,,,
Moldova,MDA,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,16.97,,,,,8.14,12.49,2.01,0.92,1.05,0.44,0.39,,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.39999999999975,-16.0000000000003,-29.1,-1.19999999999941,-30.9000000000002,-1.40000000000001,-5.19999999999997,7.41006304391725,7.50138957784216,4.78465461737318,3.06794352668713,7.76484641380135,-5.98957986045296,7.0940717618724,6.80000000000001,-0.700000000000003,8.9000000000004
Moldova,MDA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1612.75849934873,1351.06166956773,957.127930471655,946.663331765171,656.092274535802,650.234019291823,617.657299676521,771.282399661249,831.159109238569,873.351080606005,902.233478086342,974.142992559668,916.952735242749,982.983182863104,1050.43323039768,1043.2170473009,1136.22903376783
Moldova,MDA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,5551.15335239859,4650.38660118475,3294.45724332418,3258.43784413053,2258.28531100161,2238.12105624806,2125.99120768384,2654.77247849232,2860.86954586785,3006.0953210817,3105.50922444233,3353.02349424723,3156.17325984602,3383.45164084115,3615.61631871586,3590.77804379412,3910.92752723981
Moldova,MDA,GDP per capita (current LCU),NY.GDP.PCAP.CN,3.47849025974026,6.98866702644361,51.7390132111081,491.497984345479,1282.2956491608,1763.13614191074,2125.99122513324,8887.9760928649,10472.8541241387,12483.0566363077,14937.3540290362,17624.5494534059,16947.9849697274,20180.9561642259,23131.7491136201,24786.425637846,28063.8226088789
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,972.093095245982,835.015410176162,625.301538599629,640.165431547581,460.832255751053,476.992677956945,462.172015045522,720.940932072135,831.159109238569,950.698884748955,1230.80981106411,1695.97281114375,1525.52611882763,1631.53583179532,1970.84000286446,2046.53678665109,2229.62330448398
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.79610389610365,-16.2266594711282,-29.1573469937989,-1.09333333333275,-30.6942338927994,-0.892901116405298,-5.00999926930638,7.67617821851596,7.76326668463041,5.07628093086625,3.30707754552687,7.97016694900834,-5.87082776899567,7.20107428469301,6.86177024291668,-0.686972088082698,8.91588061253201
Moldova,MDA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6416.46133088246,5375.28400062354,3807.99379265958,3766.35972719319,2610.30446328431,2586.99702559007,2457.38849351103,3068.59563574777,3306.8188984238,3474.68231558277,3589.5927542198,3875.68928952063,3648.15424647146,3910.86054378005,4179.21480881512,4150.50476957754,4520.55881965052
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4156.19572035974,3597.59277756744,2606.74978259553,2639.6063150994,1868.34344175491,1890.28648514155,1828.37690721264,2650.32956751138,2947.68753177673,3192.53601804059,3385.64373660633,3726.89443534597,3535.09617605394,3835.53373607611,4179.21480881512,4223.06743143357,4669.23442276151
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,3592856080.02915,3094567110.11286,2319243406.66602,2371812923.88379,1702314352.74439,1752995313.76689,1695130483.83918,2598231467.43671,2988172424.46608,3408454197.89191,4402495921.29332,6054806100.84681,5439422031.39627,5811604051.96737,7016162818.43742,7284686576.2835,7935229340.65847
Monaco,MCO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,
Monaco,MCO,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,
Monaco,MCO,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,
Monaco,MCO,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,
Monaco,MCO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.64345417269203,1.01512991949468,1.36663603730779,-0.913915596654761,2.21562411876339,2.11715122552458,1.11073040532861,2.47048621336801,1.89541378415325,5.04934620220965,14.5824423176593,10,,,,,
Monaco,MCO,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,109704.963501154,110115.381173732,110730.704302872,108721.210033106,110089.006682163,111405.41630243,111657.1917319,125965.830765922,126599.403276628,130821.039616159,147140.844185007,158802.51681877,,,,,
Monaco,MCO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,69971.0242203954,70232.7930956764,70625.252909694,69343.5755112134,70215.9711568189,71055.5915940723,71216.1767135717,80342.3830077829,80746.4824767327,83439.0882544098,93848.037898215,101285.980104893,,,,,
Monaco,MCO,GDP per capita (current LCU),NY.GDP.PCAP.CN,69971.0242203954,72016.5769256734,73965.7903495848,73749.1756918176,75681.8970515728,77588.5673615635,79011.7008168932,99272.1998140707,101801.112162802,108163.083010853,124670.836546426,132365.385109006,110159.883240623,109648.527615687,117280.802984354,,
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,84289.5595438943,83727.0488033757,91651.0499568933,85421.7258336278,89415.8281214554,101963.222110443,101315.707697008,123263.613161822,126599.403276628,135688.799880639,170632.956214847,193892.32225785,153042.349597976,145229.837901573,163025.859027458,,
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.20760826700597,0.374110395263756,0.558798528036448,-1.81475795933696,1.25807710256353,1.19576846039526,0.225999271692515,1.30891229779633,0.502971724040876,3.3346415782916,12.4749081774093,7.92551700947151,,,,,
Monaco,MCO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,
Monaco,MCO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2481316053.85316,2480497547.84881,2737066955.91266,2574439973.17387,2720297738.93904,3130270918.79061,3137848783.08404,4110348444.49411,4280072625.97622,4663488363.0977,5974371695.95045,6919241412.09365,5557579883.30092,5350993377.48344,6074506533.22213,,
Mongolia,MNG,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,2.5,2.5,3,3,3,3,3.5,3.5,3.5
Mongolia,MNG,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4
Mongolia,MNG,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.33333333333333,3.5,3.33333333333333,3.33333333333333,3.33333333333333
Mongolia,MNG,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,4,4,4,4,4,4,3.5,3.5,3.5
Mongolia,MNG,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,3.3,3.3,3.4,3.3,3.4,3.4,3.5,3.4,3.4
Mongolia,MNG,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,3,3,3,3,3,3,3.5,3,3
Mongolia,MNG,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,2.5,2.5,3,3,3,3,3,3.5,3.5
Mongolia,MNG,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,3.3,3.2,3.4,3.5,3.5,3.4,3.6,3.7,3.7
Mongolia,MNG,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,4,4,3.5,3,3.5,3.5,3.5,3.5,3
Mongolia,MNG,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4
Mongolia,MNG,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,3.5,3,3,2.5,3,3,3,2.5,2.5
Mongolia,MNG,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,3,3,3,2.5,2,2.5,2.5,2.5,2.5
Mongolia,MNG,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,3.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,3.5,3.5,3.5,3,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,3.5,3.33333333333333,3.16666666666667,2.8,3.16666666666667,3.33333333333333,3.5,3.33333333333333,3
Mongolia,MNG,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,3,3,3,3,3,3.5,4,4,3.5
Mongolia,MNG,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mongolia,MNG,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,3.5,3.5,3.5,4,4,3.5,4,4,4
Mongolia,MNG,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,
Mongolia,MNG,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,
Mongolia,MNG,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,
Mongolia,MNG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.18446018044006,-8.69354472912777,-9.25646570473117,-3.16879154673192,2.13438269150616,6.37642688615378,2.23509384297451,10.6254059574401,7.25366544252353,8.55623480743817,10.2480163587076,8.90036794885181,-1.26859894199737,6.36516168494852,17.5136470937798,12.4011006951338,11.7431111290068
Mongolia,MNG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,846.060465600591,760.742937652406,682.451687766831,655.074414680675,663.98222111942,700.928330380897,710.861292969517,942.495599024812,998.756359865176,1070.23591452233,1163.74014888126,1249.13860187035,1215.11311824215,1273.15406418008,1473.6020725734,1631.30565626298,1795.52675174557
Mongolia,MNG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1019756.67918839,916923.462752445,822559.019265361,789561.192014617,800297.771115237,844828.916608096,856801.116416159,1135989.94550461,1203801.0405455,1289955.34777376,1402656.00144658,1505586.75683433,1464575.84141726,1534532.59355624,1776132.57807272,1966212.70749376,2164148.39387893
Mongolia,MNG,GDP per capita (current LCU),NY.GDP.PCAP.CN,5862.17776021645,10189.9531279064,25018.7830999159,100598.705299455,167550.996207474,283480.367140162,318569.124105309,945882.358757716,1203801.0405455,1573574.88354754,1910025.93428593,2489928.85750955,2466349.9788996,3101849.34182836,4025737.98666924,5010898.73029894,6181656.21743604
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,1172.43555204329,1072.62664504278,587.295377932299,339.5164004183,405.967715913715,631.908286477408,580.903305256059,798.024378524982,998.756359865176,1333.8771582161,1631.90104003309,2135.81133771621,1715.3637354984,2285.64537751703,3181.10440077669,3691.05226233367,4056.39783876598
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-5.09682683251772,-10.0840934445059,-10.2914198753098,-4.01160603408313,1.35981595970098,5.56432206862239,1.417115296684,9.39991700324119,5.96933936864824,7.15685601909988,8.7367871971165,7.33827504973384,-2.72391579103044,4.77658788030328,15.7442067722116,10.7019110942326,10.0668501241389
Mongolia,MNG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,4303.18446007284,3869.24731802964,3471.04683051705,3331.80210641818,3377.10848320691,3565.02167581931,3615.54214331744,4793.66733266704,5079.81760395796,5443.37283590612,5918.94873692488,6353.29747529318,6180.23900211253,6475.44354926121,7494.95077107473,8297.05373915164,9132.30570379131
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2787.34272905119,2589.62618614216,2376.0938340474,2335.05201780527,2417.18871321075,2604.91690805127,2690.08086403576,4140.26472584906,4528.13276893513,5001.3676819659,5582.65326753459,6109.38267698348,5988.71039638714,6350.72049008471,7494.95077107473,8442.10990419652,9432.65597296666
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2560785662.91532,2379018323.22625,1317611862.77556,768401665.820307,925817089.527828,1452165052.54713,1345719435.14958,1992066758.84423,2523359940.71209,3414053250.94549,4234894168.15659,5623236707.52471,4583834427.36474,6200357070.1148,8761426370.55877,10321968594.7799,11516409581.2988
Montenegro,MNE,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,
Montenegro,MNE,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,
