Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Maldives,MDV,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,15360000,23800000,39780000,34740000,43290000,50590000,34150000,50910000,53810000,47540000,42060000,75110000,44360000,39400000,38160000,43010000,29800000,40180000,44010000,32680000,36330000,95390000,47600000,42750000,59070000,37310000,118870000,44790000,59290000,
Maldives,MDV,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,5420000,8790000,15770000,16970000,26720000,27730000,20860000,32200000,36000000,29340000,29720000,57750000,32110000,25900000,25000000,30680000,19150000,24770000,27460000,23240000,28230000,75820000,37520000,37470000,54390000,33200000,110750000,44790000,58010000,
Mali,MLI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,83374.7447379199,72669.3313847929,77650.2839501409,76241.2344476418,76376.5770651429,84125.8701906171,81139.7092088388,80763.4475740833,85472.4179814275,81560.4492663325,80198.7137500311,83004.3600285821,83508.3344254495,86892.1722515223,89761.8654158899,93263.0424961384,93590.3069779698,101913.220842911,103025.858258393,107366.882613074,106365.020790023,109351.55625562,115030.207589198,116202.507553851,118156.08702466,119590.698638771,122689.437919845,122272.916497467,118192.378237369,117197.295716475
Mali,MLI,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,338.743407226434,295.248363176767,315.485484723861,309.760654849687,310.310538624917,341.795156241091,329.662677171153,328.133963067544,347.266047793276,331.37210274217,325.839504951518,337.238570494159,339.286169019185,353.034370087851,364.693651843351,378.918590788526,380.248234267354,414.063416664908,418.58395331318,436.221109329427,432.150643044019,444.284643604966,467.356446789897,472.119386521421,480.056588228121,485.885274453646,498.475148107559,496.782862437086,480.204035864504,476.161113218578
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.36960008184451,-11.3563165753806,8.43531006783091,-0.518235329132168,1.48148616456569,11.763705962196,-1.85267599187648,1.61606286243973,8.33326014351061,-2.1394034290448,0.91216205084659,6.20900478186977,3.21840637285024,6.76109386228903,6.03311413249463,6.73481303063342,3.2,12.1000000000002,4.15331893973195,7.44139499716408,2.18552024031247,6.07979435091934,8.57828690798566,4.29817817620133,4.97852916314454,4.45742198637502,5.81931482853348,2.73011101070861,-0.408303574003028,2.14931939832957
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.42924541531093,-12.8401152972382,6.85427052985142,-1.81460959422097,0.177518921987186,10.146164469854,-3.54963458328828,-0.46372070891583,5.83057131510476,-4.57687849189553,-1.66960276525047,3.49836817495077,0.607166173793615,4.05209593671592,3.30259111955556,3.90051728986094,0.350904788297953,8.89292292512734,1.09174983017893,4.21352894124234,-0.933119970206093,2.80781731006492,5.19302287779395,1.01912357564309,1.68118529619838,1.21416648962962,2.59112064428571,-0.339492485612979,-3.3372380221109,-0.841917673317269
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,180.098685219513,177.400317364261,223.337279592504,253.683724330997,252.530715320463,256.541051046922,304.012108461434,297.994995954209,342.745385181937,313.750539816462,201.234628788859,274.357608844331,283.999332000828,261.585139887535,267.3734292006,257.627573980928,236.096110147333,248.963062283244,307.169721877325,388.818373079503,421.17042876515,444.284643604966,496.744283095542,561.496332733851,665.054688791965,661.13171143437,673.694661381467,738.55447804703,696.182312923558,715.133812989422
Mali,MLI,GDP per capita (current LCU),NY.GDP.PCAP.CN,78695.3210063223,79699.3921650472,77343.0184066844,76241.2344476418,75215.8237553834,81838.7244433178,82771.7922458202,84066.4471491388,90721.8932027578,88842.4121739526,111726.410832106,136945.168588695,145280.548480795,152679.234415133,157737.429029047,158621.073672575,168094.82891031,182499.511491685,214093.672655172,225981.360469962,222497.939645102,234345.995854643,259742.672636382,269106.540824033,297814.984876376,312177.33052263,333665.485338237,348498.831601076,355419.962282473,353304.708969294
Mali,MLI,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Mali,MLI,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mali,MLI,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4,4,3.5,3.5
Mali,MLI,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,4.33333333333333,4.33333333333333,4.33333333333333,4.3,4.33333333333333,4.16666666666667,4.16666666666667,3.83333333333333,3.83333333333333
Mali,MLI,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5
Mali,MLI,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,4,4,3.5,3.5
Mali,MLI,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Mali,MLI,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Mali,MLI,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Mali,MLI,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4
Mali,MLI,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,3.5,3.4,3.4,3.5,3.6,3.2,3.2
Mali,MLI,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3.5,3,3,3,3.5,3.5,3.5
Mali,MLI,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5
Mali,MLI,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3,3
Mali,MLI,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mali,MLI,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,2.5,2.5
Mali,MLI,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Mali,MLI,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Mali,MLI,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4
Mali,MLI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Mali,MLI,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,980860000,1104430000,873460000,715750000,815480000,859410000,802480000,734950000,663320000,592500000,672690000,729130000,680990000,652630000,537520000,553490000,488180000,604880000,687960000,779250000,752030000,894250000,1039030000,1116170000,1005010000,1058740000,1156510000,1280610000,1020770000,
Mali,MLI,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,319570000,378650000,378690000,360150000,435380000,447180000,479170000,449680000,429690000,369460000,439650000,539910000,489670000,428750000,346700000,354270000,288000000,351810000,424970000,559190000,587840000,721320000,865790000,1018680000,964090000,984390000,1088620000,1280610000,1001300000,
Malta,MLT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6010.92812000408,6058.94645826278,6190.04993652202,6400.26788615716,6882.06470163484,7372.84610021444,7760.40694403713,8163.94391995122,8463.32341887851,8759.04094502616,9172.61034815644,9688.76238164575,9993.92872027168,10447.8491661097,10917.0306532551,11376.7411239744,12083.1700718495,11542.8264024993,11779.2201180949,11717.4554864898,11580.4509963228,11928.6637578807,12149.599857846,12625.4002314968,13032.7162893596,12572.6559097616,13049.0278632341,13175.7699648181,13219.4933359807,13479.8717450396
Malta,MLT,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,7462.86917466263,7522.48635345017,7685.25790670429,7946.25404989088,8544.42899573876,9153.75875278052,9634.93500658483,10135.9464308212,10507.6411158126,10874.7892776663,11388.256464195,12029.0851387798,12407.9644759153,12971.5295086962,13554.0418907836,14124.7955302729,15001.8625511946,14330.998745604,14624.4934169727,14547.8095245542,14377.7115686237,14810.035201942,15084.338467109,15675.0685292427,16180.7718735322,15609.5838045949,16201.0235117863,16358.3801968373,16412.6649582496,16735.9378312435
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.942370414320266,2.58527826765764,3.88519429342583,4.11051209042724,8.41423950062168,8.17910447063083,6.29139072190219,6.25649012574887,4.69093578087116,4.48074678750068,5.65110565286059,6.34249470322423,3.77733597455273,5.25697879721496,5.12560316416739,4.71997262975617,6.77019380990365,-1.54988858628377,2.81158837139105,0.132087471258927,-0.503224545632307,3.66560274981586,2.22390640172424,4.27922709791015,3.90000000000008,-2.80000000000001,4.29999999999995,1.40000000000002,1.09999999999992,2.89999999999999
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.921302141372607,0.798850648353238,2.1637999140997,3.3960622578314,7.52776015078575,7.13131044035407,5.25659750054206,5.19994607014979,3.66709401562227,3.4941064108222,4.72162883728878,5.62710083496619,3.1496937029236,4.54196201056843,4.49069927873127,4.21094787878276,6.2094139277409,-4.4718700981379,2.047970811935,-0.524352469737934,-1.16923414238667,3.00690155908892,1.85214458592948,3.91618143163366,3.22616353061595,-3.53004215992651,3.78895244482611,0.971276197065379,0.331846801206254,1.96965498178518
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,3332.82102436915,3322.30815939598,4194.53362238002,5083.80108177028,5814.44984160101,6040.83946725816,7192.394285355,7688.02750707283,8365.01309952099,7428.47560128869,8149.41632429728,9717.50193818825,9852.31001075917,9683.14540797466,10091.2797969916,10301.4232851886,10377.0373182486,9967.79040659294,10849.7502791421,12844.5879877177,14064.2295970135,14810.035201942,15766.0929222675,18474.038167423,20895.7805043413,19636.0062766561,19695.2557239007,22346.3184053234,21129.9827706832,22779.9104979932
Malta,MLT,GDP per capita (current LCU),NY.GDP.PCAP.CN,3579.18556049281,3630.74186808222,3839.78628906147,4091.33684775825,4481.13089469517,4903.76717457131,5324.18117853008,5788.7193837759,6214.29737031501,6615.01743605773,7174.08862290422,7991.72859869396,8272.3572327449,8705.72119945847,9131.26860848282,9571.91058625053,10590.9592697771,10449.3827411787,10958.9387047976,11286.7615697648,11291.456084213,11928.6637578807,12519.367986815,13412.2894149349,14265.020921933,14134.8487309595,14869.9180715451,16075.9414607897,16481.3865611329,17157.8285870885
Malta,MLT,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,12850000,7970000,,,,,,,,,
Malta,MLT,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,9110000,6280000,,,,,,,,,
Malta,MLT,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,35650000,53920000,15920000,-2480000,-4980000,-9620000,8850000,35240000,6780000,54330000,75550000,15900000,109900000,37160000,36020000,42190000,40560000,3410000,19080000,12850000,7970000,,,,,,,,,
Malta,MLT,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,11410000,18330000,6830000,-1430000,-2830000,-5210000,5310000,21800000,4630000,30870000,42490000,9210000,72170000,22390000,21870000,25100000,21240000,1700000,11040000,9110000,6280000,,,,,,,,,
Marshall Islands,MHL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2172.62908739595,1942.79895717473,2307.12527690563,2406.72430008162,2481.43920219856,2346.27900970161,2333.33654118562,2278.49674758769,2396.65770363772,2506.59855519568,2626.38177687267,2817.41416700608,2508.60127989783,2333.28704263338,2257.09863878108,2196.4779069894,2322.07514446048,2445.53851786435,2510.6179756285,2517.10745619444,2517.69338901588,2584.50080134625,2631.84162668102,2708.66702014922,2651.54621873731,2606.98270409358,2748.40539961471,2766.85675735457,2854.15279231282,2868.86803207052
Marshall Islands,MHL,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2221.2813768436,1986.30459637996,2358.78937705745,2460.61874895351,2537.00676272348,2398.81989031817,2385.58759749298,2329.51976109343,2450.32672840626,2562.72951613323,2685.19507691993,2880.50530867507,2564.77708840853,2385.53699050584,2307.64247846495,2245.66424970945,2374.07402116836,2500.30214434654,2566.83894456946,2573.47374588467,2574.0727996633,2642.37624902125,2690.77719066866,2769.32295661169,2710.92303315364,2665.36159529059,2809.95120869793,2828.81575284069,2918.06663227058,2933.11139449861
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8660951470064,-6.25738185129767,24.5425171461891,9.3638209179724,7.78898618079079,-1.6915869045248,2.67628242471767,0.0878728073588206,7.14075547165601,6.00626532375613,5.87774934027901,8.21319669041061,-10.3029290345922,-6.4456251697509,-2.8442651710058,-2.39714848840592,5.89067603865641,5.36338005629105,2.61590267906004,0.170064958769274,-0.0554124588837084,2.62197580012342,1.88257941341028,3.04949095599278,-1.93049065920911,-1.50000000000001,5.60000000000009,0.799999999999997,3.27296432345878,0.666666666666657
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.883107989313075,-10.5784338226223,18.7526516001794,4.3170184199783,3.10442297501237,-5.44684682893669,-0.551616771171439,-2.35027363734098,5.18591725773267,4.58725713693211,4.77871581904117,7.27359562937862,-10.9608622943925,-6.98852538541284,-3.26528208746748,-2.68578123924671,5.71811977126724,5.31694134440053,2.66115038829908,0.25848140294282,0.0232780217627919,2.65351661254039,1.83172028076399,2.91907357530063,-2.10881592262906,-1.68066143176479,5.42476539253845,0.671347747404496,3.1550615956611,0.515572950310954
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1234.55574698499,1144.64965826681,1392.65726438325,1494.32950555186,1604.2484624288,1589.02494925021,1659.11205073996,1701.84195870547,1844.05248876109,1987.15336050507,2136.76176918362,2356.52685221482,2156.89631690566,2056.00149594839,2093.56473157007,2073.48669520109,2126.83287154466,2206.65611561607,2391.34740333596,2434.76130579985,2517.69338901588,2642.37624902125,2752.32376875979,2871.31385320606,2920.19835677004,2895.64162666997,3112.84046692607,3251.73826078674,3291.78955380078,3324.84705703538
Marshall Islands,MHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,1234.55574698499,1144.64965826681,1392.65726438325,1494.32950555186,1604.2484624288,1589.02494925021,1659.11205073996,1701.84195870547,1844.05248876109,1987.15336050507,2136.76176918362,2356.52685221482,2156.89631690566,2056.00149594839,2093.56473157007,2073.48669520109,2126.83287154466,2206.65611561607,2391.34740333596,2434.76130579985,2517.69338901588,2642.37624902125,2752.32376875979,2871.31385320606,2920.19835677004,2895.64162666997,3112.84046692607,3251.73826078674,3291.78955380078,3324.84705703538
Marshall Islands,MHL,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
Marshall Islands,MHL,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5
Marshall Islands,MHL,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
Marshall Islands,MHL,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333,2.33333333333333,2.33333333333333
Marshall Islands,MHL,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5
Marshall Islands,MHL,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
Marshall Islands,MHL,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2
Marshall Islands,MHL,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
Marshall Islands,MHL,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
Marshall Islands,MHL,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
Marshall Islands,MHL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.6,2.6
Marshall Islands,MHL,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
Marshall Islands,MHL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5
Marshall Islands,MHL,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,2.8
Marshall Islands,MHL,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5
Marshall Islands,MHL,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
Marshall Islands,MHL,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2,2
Marshall Islands,MHL,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2.83333333333333
Marshall Islands,MHL,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4
Marshall Islands,MHL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5
Marshall Islands,MHL,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,MHL,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,,,,,,,,440000,10620000,45880000,69640000,51670000,97030000,86380000,69300000,82630000,76520000,96370000,81430000,70390000,61020000,66470000,61760000,56550000,56100000,62090000,93880000,82560000,74990000,
Marshall Islands,MHL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,,,,,,,280000,7680000,32250000,49360000,38880000,72940000,62930000,50330000,62900000,57230000,74010000,62640000,56820000,51090000,56790000,55040000,52120000,53220000,58700000,90630000,82560000,76010000,
Mauritania,MRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,158959.57574804,159248.606217372,163815.699271198,162481.74233837,160885.607340497,164062.29350603,156787.866690349,155204.214062023,153713.084154421,158160.788111009,148960.762667221,158896.363619624,163286.660756337,152130.519093108,154356.318670654,161362.296636005,155900.365386,154285.855535729,150668.078574256,154925.350688395,159016.503432419,168281.755178687,194378.871752994,192040.809156175,193401.545963497,185979.075608981,188959.769295313,191564.131247256,199931.651042769,208186.279049345
Mauritania,MRT,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,655.857348744371,657.049870531309,675.8934131594,670.389589604344,663.804035616693,676.910845675254,646.897011890683,640.362959385459,634.210649886449,652.561600505437,614.602866232595,655.596539423785,673.710633065106,627.681084615254,636.864595598448,665.770826079334,643.235236563604,636.573869074809,621.64714575453,639.212386404695,656.092228838706,694.320082789376,801.995166883881,792.348465647218,797.962781303193,767.338129061025,779.636286308472,790.381722164941,824.905589776099,858.963672869156
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.22686448014132,2.99476055285146,5.71357928517845,1.90038420278481,1.72039795118428,4.7775854318765,-1.77130454793306,1.78808715218888,1.87412586085966,5.87363728485286,-3.06073212750447,9.8198004464837,5.81882660874631,-4.04469661954029,4.51965088694351,7.71282541101877,-0.430406256338173,2.00879692462925,0.664771962087343,5.97872845916265,5.74721899981935,8.96940083933124,18.8691112529795,1.61438198248014,3.51700384204609,-1.22019091402116,4.3,3.99999999999991,7.00000000000016,6.69999999999999
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-5.90704203233932,0.181826397039188,2.86790142928628,-0.814303475651442,-0.982347293241475,1.97449990589233,-4.43394192548813,-1.01006070288172,-0.960753492818341,2.89351032220502,-5.81688138613137,6.66994500733034,2.76299409042666,-6.83224313091756,1.46308550763854,4.53883457812934,-3.38488690597036,-1.03560363458668,-2.34485329125653,2.82559660574732,2.64072517883346,5.82659758344248,15.5079892924787,-1.20283782683444,0.708566482979094,-3.83785471700249,1.60270378620389,1.3782626649342,4.36799923922754,4.12872497352103
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,422.923942377662,386.618907601296,442.124594138257,487.660063416825,499.515815869985,498.416641784261,503.71475536095,693.620989992278,683.989640770186,567.391871666843,580.362320562472,606.281665768306,600.131220945923,566.277076793468,539.19551176382,534.932342204849,477.698704521127,464.116728779592,460.280181665545,527.056022577555,600.062277103469,694.320082789376,939.156293525951,1008.02439539473,1107.31827495533,860.911994935384,977.150518660771,1117.02635452313,1042.82253181708,1070.09297747669
Mauritania,MRT,GDP per capita (current LCU),NY.GDP.PCAP.CN,26983.9427287171,29802.5181384857,32883.0166890329,36027.49818351,37593.9615247956,41394.0017640831,40603.9432990327,56839.3274636006,59525.5667595388,68544.3423100611,71718.2719923821,78675.9624598173,82351.2064738995,85990.8711450524,101625.412156262,112075.818793267,114133.366813203,118641.772613987,125076.152998977,138631.545618574,159016.503432419,184361.654382925,252257.380441071,260661.668323805,263766.904155276,225873.892977884,269590.128053815,314016.587072951,309322.019387583,321627.145310395
Mauritania,MRT,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3,3.5,3.5,3.5
Mauritania,MRT,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3,3,3,3
